%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
92.0, -2428692.1875, -3101651.0625, -3454589.625, -4500000.375, -4500000.375, -3290533.125, -3028968.0, -3453805.875, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 109.0, 45.0, 0.0, 0.0, 0.0, 1.6298528420926132E9, 2021-08-24 18:54:02.092
94.0, -2437673.25, -3109087.6875, -3455011.5, -4500000.375, -4500000.375, -3293534.625, -3036114.9375, -3454111.125, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 109.0, 53.0, 0.0, 0.0, 0.0, 1.62985284209262E9, 2021-08-24 18:54:02.092
96.0, -2429668.5, -3101639.25, -3454728.0, -4500000.375, -4500000.375, -3290631.375, -3028628.8125, -3454927.5, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 1.0, 64.0, 0.0, 21.0, 109.0, 61.0, 0.0, 0.0, 0.0, 1.6298528420926266E9, 2021-08-24 18:54:02.092
98.0, -2437845.9375, -3108888.5625, -3454852.875, -4500000.375, -4500000.375, -3293674.125, -3036611.625, -3454612.125, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 19.5, 152.0, 0.0, 21.0, 109.0, 69.0, 0.0, 0.0, 0.0, 1.6298528420926335E9, 2021-08-24 18:54:02.092
100.0, -2429728.125, -3101699.25, -3454393.5, -4500000.375, -4500000.375, -3290348.25, -3028045.875, -3454461.75, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 109.0, 77.0, 0.0, 0.0, 0.0, 1.62985284209264E9, 2021-08-24 18:54:02.092
102.0, -2436635.25, -3108624.1875, -3454846.875, -4500000.375, -4500000.375, -3293686.875, -3036979.125, -3453963.0, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 109.0, 85.0, 0.0, 0.0, 0.0, 1.6298528420926485E9, 2021-08-24 18:54:02.092
104.0, -2429715.1875, -3102420.75, -3454690.875, -4500000.375, -4500000.375, -3290691.375, -3028494.75, -3453850.125, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 109.0, 93.0, 0.0, 0.0, 0.0, 1.629852842092656E9, 2021-08-24 18:54:02.092
106.0, -2435507.0625, -3108194.4375, -3454926.375, -4500000.375, -4500000.375, -3293737.5, -3037164.1875, -3453619.5, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 1.0, 80.0, 0.0, 21.0, 109.0, 101.0, 0.0, 0.0, 0.0, 1.6298528420926633E9, 2021-08-24 18:54:02.092
108.0, -2430474.1875, -3102913.6875, -3454406.625, -4500000.375, -4500000.375, -3290704.5, -3028699.6875, -3453899.625, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 20.0, 64.0, 0.0, 21.0, 109.0, 109.0, 0.0, 0.0, 0.0, 1.6298528420926702E9, 2021-08-24 18:54:02.092
110.0, -2434781.8125, -3107441.8125, -3454794.75, -4500000.375, -4500000.375, -3293544.75, -3036842.4375, -3453858.75, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, -4500000.375, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 21.0, 109.0, 117.0, 0.0, 0.0, 0.0, 1.6298528420926769E9, 2021-08-24 18:54:02.092
