%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
122.0, -2996878.5, -2939031.9375, -4257490.125, -4500000.375, -4500000.375, -4204969.875, -3166038.0, -3727489.875, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.10400000214576721, 0.9580000638961792, 0.2580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579164588E9, 2021-08-24 20:04:17.916
124.0, -3015273.1875, -2970424.875, -4254438.375, -4500000.375, -4500000.375, -4201844.25, -3198465.75, -3729539.625, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.10400000214576721, 0.9580000638961792, 0.2580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579164653E9, 2021-08-24 20:04:17.916
126.0, -2998282.875, -2941887.9375, -4257425.625, -4500000.375, -4500000.375, -4204728.75, -3167185.875, -3727247.25, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.10400000214576721, 0.9580000638961792, 0.2580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.629857057916472E9, 2021-08-24 20:04:17.916
128.0, -3013959.9375, -2967068.4375, -4254336.375, -4500000.375, -4500000.375, -4201693.5, -3196875.75, -3729465.375, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.10400000214576721, 0.9580000638961792, 0.2580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579164803E9, 2021-08-24 20:04:17.916
130.0, -3000131.4375, -2945690.625, -4257247.5, -4500000.375, -4500000.375, -4204597.875, -3169078.875, -3727202.625, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.1120000034570694, 0.9660000205039978, 0.2540000081062317, 192.0, 1.5, 64.0, 15.0, 24.0, 3.5, 120.0, 0.0, 0.0, 0.0, 1.6298570579164867E9, 2021-08-24 20:04:17.916
132.0, -3012240.5625, -2963008.6875, -4254756.75, -4500000.375, -4500000.375, -4202152.125, -3194754.375, -3729232.125, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.1120000034570694, 0.9660000205039978, 0.2540000081062317, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579164937E9, 2021-08-24 20:04:17.916
134.0, -3002650.125, -2950059.0, -4256930.625, -4500000.375, -4500000.375, -4204309.875, -3171858.375, -3727372.875, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.1120000034570694, 0.9660000205039978, 0.2540000081062317, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579165E9, 2021-08-24 20:04:17.916
136.0, -3010083.0, -2958554.0625, -4255205.25, -4500000.375, -4500000.375, -4202565.375, -3191845.5, -3729445.125, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.1120000034570694, 0.9660000205039978, 0.2540000081062317, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579165068E9, 2021-08-24 20:04:17.916
138.0, -3005121.0, -2954943.1875, -4256806.5, -4500000.375, -4500000.375, -4204126.875, -3175613.25, -3727646.25, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.1120000034570694, 0.9660000205039978, 0.2540000081062317, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579165132E9, 2021-08-24 20:04:17.916
140.0, -3007372.875, -2953965.375, -4255287.375, -4500000.375, -4500000.375, -4202601.75, -3187804.125, -3729243.375, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11600000411272049, 0.984000027179718, 0.26200002431869507, 192.0, 1.5, 80.0, 15.0, 96.0, 4.0, 24.0, 0.0, 0.0, 0.0, 1.62985705791652E9, 2021-08-24 20:04:17.916
142.0, -3007129.875, -2959816.875, -4256301.75, -4500000.375, -4500000.375, -4203560.625, -3179347.5, -3727628.625, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11600000411272049, 0.984000027179718, 0.26200002431869507, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579165263E9, 2021-08-24 20:04:17.916
144.0, -3005099.4375, -2949494.625, -4255931.625, -4500000.375, -4500000.375, -4202994.375, -3184032.75, -3729286.5, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11600000411272049, 0.984000027179718, 0.26200002431869507, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579165332E9, 2021-08-24 20:04:17.916
146.0, -3009959.625, -2964256.5, -4255733.25, -4500000.375, -4500000.375, -4202722.125, -3183348.375, -3727474.125, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11600000411272049, 0.984000027179718, 0.26200002431869507, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579165397E9, 2021-08-24 20:04:17.916
148.0, -3002535.375, -2945122.125, -4256144.25, -4500000.375, -4500000.375, -4203102.75, -3179504.625, -3728261.625, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11300000548362732, 0.9830000400543213, 0.26200002431869507, 192.0, 1.5, 56.0, 15.0, 88.0, 4.0, 24.0, 0.0, 0.0, 0.0, 1.6298570579165473E9, 2021-08-24 20:04:17.916
